Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
45977,Pd coupling,SCRN_114,00119131-2679,RKB-03998693,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,12718.71746,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,Pd(OAc)2,0.125,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,,,Pd(OAc)2/R-Josiphos SL-J009-1,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00050479,LiOBut,,,,0__MFCD00024023__MFCD00015000__
45978,Pd coupling,SCRN_114,00119131-2679,RKB-03998694,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2403.851891,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00050479,LiOBut,,,,0__MFCD00024023__MFCD00015000__
45979,Pd coupling,SCRN_114,00119131-2679,RKB-03998695,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2196.972631,,Dioxane,90.0,18.0,,,,,,,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00050479,LiOBut,,,,0__MFCD00024023__MFCD00015000__
45980,Pd coupling,SCRN_114,00119131-2679,RKB-03998696,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,15565.66401,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00010957,Cs2CO3,,,,0__MFCD00024023__MFCD00015000__
45981,Pd coupling,SCRN_114,00119131-2679,RKB-03998697,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,0.0,,Toluene,90.0,18.0,,,,,,,0.0625,MFCD25976528,c1c(c(ccc1)[Pd+])c1ccccc1N.[O-]S(C)(=O)=O.c1c(c(c(cc1C(C)C)C(C)C)c1c(ccc(c1P(C(C)(C)C)C(C)(C)C)OC)OC)C(C)C,,,tBuBrettPhos  Pd G3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45982,Pd coupling,SCRN_114,00119131-2679,RKB-03998698,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,4891.37333,,Toluene,90.0,18.0,,,,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,0.0625,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,,Pd(P(tBu)3)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45983,Pd coupling,SCRN_114,00119131-2679,RKB-03998699,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,3445.533409,,Toluene,90.0,18.0,,,,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,0.0625,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,,SK-CC02-A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45984,Pd coupling,SCRN_114,00119131-2679,RKB-03998700,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2425.287421,,Toluene,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45985,Pd coupling,SCRN_114,00119131-2679,RKB-03998701,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2823.962495,,Toluene,90.0,18.0,,,,,,,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45986,Pd coupling,SCRN_114,00119131-2679,RKB-03998702,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2807.685568,,t-AmOH,90.0,18.0,,,,,,,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45987,Pd coupling,SCRN_114,00119131-2679,RKB-03998703,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,9043.445529,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45988,Pd coupling,SCRN_114,00119131-2679,RKB-03998704,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,9754.320559,,Dioxane,90.0,18.0,,,,,,,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,0__MFCD00024023__MFCD00015000__
45989,Pd coupling,SCRN_114,00119131-2679,RKB-03998705,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,21115.15062,,Toluene,90.0,18.0,,,,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,0.0625,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,,SK-CC02-A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,0__MFCD00024023__MFCD00015000__
45990,Pd coupling,SCRN_114,00119131-2679,RKB-03998706,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,20445.18213,,Toluene,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,0__MFCD00024023__MFCD00015000__
45991,Pd coupling,SCRN_114,00119131-2679,RKB-03998707,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,25032.8785,,Toluene,90.0,18.0,,,,,,,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,0__MFCD00024023__MFCD00015000__
45992,Pd coupling,SCRN_114,00119131-2679,RKB-03998708,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,0.0,,t-AmOH,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038440,c1(n2c(P(C(C)(C)C)C(C)(C)C)ccn2)c(n(nc1c1ccccc1)c1ccccc1)c1ccccc1,Pd(OAc)2,0.125,MFCD09038440,c1(n2c(P(C(C)(C)C)C(C)(C)C)ccn2)c(n(nc1c1ccccc1)c1ccccc1)c1ccccc1,,,Pd(OAc)2/BiPyPhos,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,0__MFCD00024023__MFCD00015000__
45993,Pd coupling,SCRN_114,00119131-2679,RKB-03998709,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,1526.014917,,t-AmOH,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,0__MFCD00024023__MFCD00015000__
45994,Pd coupling,SCRN_114,00119131-2679,RKB-03998710,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2589.03078,,t-AmOH,90.0,18.0,,,,,,,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,0__MFCD00024023__MFCD00015000__
